Label,Earthquake id,Step id,Step total time,Non_io_time,IO time
8ppn-flush-end,25,102,2.03,1.75,0.28
8ppn-flush-end,25,103,2.01,1.73,0.28
8ppn-flush-end,25,104,2.01,1.74,0.27
8ppn-flush-end,25,105,2.01,1.74,0.27
8ppn-flush-end,25,106,2.01,1.74,0.27
8ppn-flush-end,25,107,2.0,1.73,0.27
8ppn-flush-end,25,108,2.01,1.74,0.27
8ppn-flush-end,25,109,2.0,1.73,0.27
8ppn-flush-end,25,110,2.01,1.74,0.27
8ppn-flush-end,25,111,2.0,1.73,0.27
8ppn-flush-end,25,112,2.01,1.74,0.27
8ppn-flush-end,25,113,2.01,1.74,0.27
8ppn-flush-end,25,114,2.01,1.74,0.27
8ppn-flush-end,25,115,2.0,1.73,0.27
8ppn-flush-end,25,116,2.0,1.72,0.28
8ppn-flush-end,25,117,2.0,1.72,0.28
8ppn-flush-end,25,118,2.0,1.72,0.28
8ppn-flush-end,25,119,2.0,1.72,0.28
8ppn-flush-end,25,120,2.02,1.75,0.27
8ppn-flush-end,25,121,2.0,1.72,0.28
8ppn-flush-end,25,122,2.0,1.73,0.27
8ppn-flush-end,25,123,2.01,1.72,0.29
8ppn-flush-end,25,124,2.06,1.79,0.27
8ppn-flush-end,25,125,2.05,1.78,0.27
8ppn-flush-end,25,126,2.65,1.73,0.92
8ppn-flush-end,25,127,2.0,1.73,0.27
8ppn-flush-end,25,128,2.01,1.74,0.27
8ppn-flush-end,25,129,2.02,1.75,0.27
8ppn-flush-end,25,130,2.0,1.73,0.27
8ppn-flush-end,25,131,1.99,1.72,0.27
8ppn-flush-end,25,132,2.01,1.74,0.27
8ppn-flush-end,25,133,,,0.27
8ppn-flush-end,26,1,2.55,1.86,0.69
8ppn-flush-end,26,2,2.08,1.81,0.27
8ppn-flush-end,26,3,2.01,1.73,0.28
8ppn-flush-end,26,4,2.05,1.78,0.27
8ppn-flush-end,26,5,2.03,1.76,0.27
8ppn-flush-end,26,6,2.03,1.75,0.28
8ppn-flush-end,26,7,2.06,1.78,0.28
8ppn-flush-end,26,8,2.07,1.79,0.28
8ppn-flush-end,26,9,2.04,1.76,0.28
8ppn-flush-end,26,10,2.09,1.77,0.32
8ppn-flush-end,26,11,2.11,1.83,0.28
8ppn-flush-end,26,12,2.05,1.77,0.28
8ppn-flush-end,26,13,2.03,1.75,0.28
8ppn-flush-end,26,14,2.05,1.77,0.28
8ppn-flush-end,26,15,2.06,1.78,0.28
8ppn-flush-end,26,16,2.04,1.76,0.28
8ppn-flush-end,26,17,2.05,1.77,0.28
8ppn-flush-end,26,18,2.03,1.75,0.28
8ppn-flush-end,26,19,2.04,1.76,0.28
8ppn-flush-end,26,20,2.01,1.73,0.28
8ppn-flush-end,26,21,2.02,1.72,0.3
8ppn-flush-end,26,22,2.04,1.76,0.28
8ppn-flush-end,26,23,2.02,1.74,0.28
8ppn-flush-end,26,24,2.06,1.78,0.28
8ppn-flush-end,26,25,2.01,1.73,0.28
8ppn-flush-end,26,26,2.05,1.77,0.28
8ppn-flush-end,26,27,2.07,1.79,0.28
8ppn-flush-end,26,28,2.08,1.8,0.28
8ppn-flush-end,26,29,2.01,1.72,0.29
8ppn-flush-end,26,30,2.02,1.73,0.29
8ppn-flush-end,26,31,2.01,1.72,0.29
8ppn-flush-end,26,32,2.03,1.75,0.28
8ppn-flush-end,26,33,2.04,1.75,0.29
8ppn-flush-end,26,34,2.05,1.77,0.28
8ppn-flush-end,26,35,2.0,1.72,0.28
8ppn-flush-end,26,36,2.07,1.78,0.29
8ppn-flush-end,26,37,2.03,1.75,0.28
8ppn-flush-end,26,38,2.05,1.75,0.3
8ppn-flush-end,26,39,2.01,1.72,0.29
8ppn-flush-end,26,40,2.03,1.74,0.29
8ppn-flush-end,26,41,2.01,1.73,0.28
8ppn-flush-end,26,42,2.01,1.72,0.29
8ppn-flush-end,26,43,2.01,1.73,0.28
8ppn-flush-end,26,44,2.0,1.72,0.28
8ppn-flush-end,26,45,2.04,1.76,0.28
8ppn-flush-end,26,46,2.01,1.73,0.28
8ppn-flush-end,26,47,2.03,1.75,0.28
8ppn-flush-end,26,48,2.02,1.73,0.29
8ppn-flush-end,26,49,2.04,1.76,0.28
8ppn-flush-end,26,50,2.07,1.79,0.28
8ppn-flush-end,26,51,2.03,1.75,0.28
8ppn-flush-end,26,52,2.07,1.79,0.28
8ppn-flush-end,26,53,2.02,1.74,0.28
8ppn-flush-end,26,54,2.01,1.73,0.28
8ppn-flush-end,26,55,2.0,1.72,0.28
8ppn-flush-end,26,56,2.01,1.73,0.28
8ppn-flush-end,26,57,2.01,1.73,0.28
8ppn-flush-end,26,58,2.0,1.72,0.28
8ppn-flush-end,26,59,2.01,1.74,0.27
8ppn-flush-end,26,60,2.04,1.76,0.28
8ppn-flush-end,26,61,2.02,1.74,0.28
8ppn-flush-end,26,62,2.01,1.74,0.27
8ppn-flush-end,26,63,2.0,1.73,0.27
8ppn-flush-end,26,64,2.02,1.74,0.28
8ppn-flush-end,26,65,2.06,1.79,0.27
8ppn-flush-end,26,66,2.0,1.73,0.27
8ppn-flush-end,26,67,2.0,1.73,0.27
8ppn-flush-end,26,68,2.01,1.74,0.27
8ppn-flush-end,26,69,1.99,1.72,0.27
8ppn-flush-end,26,70,2.01,1.74,0.27
8ppn-flush-end,26,71,1.99,1.72,0.27
8ppn-flush-end,26,72,2.01,1.73,0.28
8ppn-flush-end,26,73,1.99,1.72,0.27
8ppn-flush-end,26,74,2.01,1.74,0.27
8ppn-flush-end,26,75,2.01,1.74,0.27
8ppn-flush-end,26,76,2.04,1.77,0.27
8ppn-flush-end,26,77,2.01,1.74,0.27
8ppn-flush-end,26,78,2.04,1.77,0.27
8ppn-flush-end,26,79,2.02,1.75,0.27
8ppn-flush-end,26,80,2.03,1.76,0.27
8ppn-flush-end,26,81,2.01,1.74,0.27
8ppn-flush-end,26,82,2.04,1.77,0.27
8ppn-flush-end,26,83,2.05,1.78,0.27
8ppn-flush-end,26,84,2.0,1.73,0.27
8ppn-flush-end,26,85,1.99,1.72,0.27
8ppn-flush-end,26,86,1.99,1.72,0.27
8ppn-flush-end,26,87,2.0,1.73,0.27
8ppn-flush-end,26,88,1.99,1.73,0.26
8ppn-flush-end,26,89,1.99,1.72,0.27
8ppn-flush-end,26,90,1.99,1.72,0.27
8ppn-flush-end,26,91,2.0,1.73,0.27
8ppn-flush-end,26,92,1.99,1.72,0.27
8ppn-flush-end,26,93,2.0,1.73,0.27
8ppn-flush-end,26,94,1.99,1.72,0.27
8ppn-flush-end,26,95,1.99,1.73,0.26
8ppn-flush-end,26,96,1.99,1.73,0.26
8ppn-flush-end,26,97,2.0,1.73,0.27
8ppn-flush-end,26,98,2.01,1.74,0.27
8ppn-flush-end,26,99,2.0,1.74,0.26
8ppn-flush-end,26,100,2.06,1.76,0.3
8ppn-flush-end,26,101,2.05,1.78,0.27
8ppn-flush-end,26,102,1.99,1.73,0.26
8ppn-flush-end,26,103,2.02,1.76,0.26
8ppn-flush-end,26,104,2.03,1.77,0.26
8ppn-flush-end,26,105,1.99,1.73,0.26
8ppn-flush-end,26,106,2.0,1.74,0.26
8ppn-flush-end,26,107,2.0,1.74,0.26
8ppn-flush-end,26,108,1.99,1.73,0.26
8ppn-flush-end,26,109,1.99,1.73,0.26
8ppn-flush-end,26,110,2.0,1.74,0.26
8ppn-flush-end,26,111,2.0,1.74,0.26
8ppn-flush-end,26,112,2.01,1.75,0.26
8ppn-flush-end,26,113,2.0,1.74,0.26
8ppn-flush-end,26,114,1.98,1.72,0.26
8ppn-flush-end,26,115,1.99,1.73,0.26
8ppn-flush-end,26,116,1.99,1.72,0.27
8ppn-flush-end,26,117,1.99,1.73,0.26
8ppn-flush-end,26,118,1.99,1.72,0.27
8ppn-flush-end,26,119,1.99,1.73,0.26
8ppn-flush-end,26,120,1.99,1.73,0.26
8ppn-flush-end,26,121,1.99,1.73,0.26
8ppn-flush-end,26,122,2.15,1.73,0.42
8ppn-flush-end,26,123,2.02,1.76,0.26
8ppn-flush-end,26,124,2.01,1.75,0.26
8ppn-flush-end,26,125,2.24,1.78,0.46
8ppn-flush-end,26,126,1.98,1.72,0.26
8ppn-flush-end,26,127,2.64,1.77,0.87
8ppn-flush-end,26,128,2.05,1.79,0.26
8ppn-flush-end,26,129,2.36,1.73,0.63
8ppn-flush-end,26,130,2.3,1.73,0.57
8ppn-flush-end,26,131,3.07,1.73,1.34
8ppn-flush-end,26,132,1.98,1.72,0.26
8ppn-flush-end,26,133,,,0.25
8ppn-flush-end,27,1,2.6,1.92,0.68
8ppn-flush-end,27,2,2.08,1.82,0.26
8ppn-flush-end,27,3,2.0,1.73,0.27
8ppn-flush-end,27,4,2.03,1.75,0.28
8ppn-flush-end,27,5,2.02,1.74,0.28
8ppn-flush-end,27,6,2.03,1.75,0.28
8ppn-flush-end,27,7,2.08,1.8,0.28
8ppn-flush-end,27,8,2.1,1.82,0.28
8ppn-flush-end,27,9,2.05,1.77,0.28
8ppn-flush-end,27,10,2.05,1.74,0.31
8ppn-flush-end,27,11,2.1,1.82,0.28
8ppn-flush-end,27,12,2.01,1.73,0.28
8ppn-flush-end,27,13,2.02,1.74,0.28
8ppn-flush-end,27,14,2.06,1.78,0.28
8ppn-flush-end,27,15,2.08,1.79,0.29
8ppn-flush-end,27,16,2.05,1.76,0.29
8ppn-flush-end,27,17,2.05,1.77,0.28
8ppn-flush-end,27,18,2.01,1.73,0.28
8ppn-flush-end,27,19,2.03,1.75,0.28
8ppn-flush-end,27,20,2.01,1.73,0.28
8ppn-flush-end,27,21,2.01,1.73,0.28
8ppn-flush-end,27,22,2.05,1.76,0.29
8ppn-flush-end,27,23,2.03,1.75,0.28
8ppn-flush-end,27,24,2.1,1.81,0.29
8ppn-flush-end,27,25,2.01,1.73,0.28
8ppn-flush-end,27,26,2.03,1.74,0.29
8ppn-flush-end,27,27,2.04,1.75,0.29
8ppn-flush-end,27,28,2.07,1.78,0.29
8ppn-flush-end,27,29,2.02,1.73,0.29
8ppn-flush-end,27,30,2.01,1.73,0.28
8ppn-flush-end,27,31,2.01,1.73,0.28
8ppn-flush-end,27,32,2.02,1.73,0.29
8ppn-flush-end,27,33,2.07,1.79,0.28
8ppn-flush-end,27,34,2.08,1.8,0.28
8ppn-flush-end,27,35,2.0,1.72,0.28
8ppn-flush-end,27,36,2.06,1.78,0.28
8ppn-flush-end,27,37,2.01,1.73,0.28
8ppn-flush-end,27,38,2.01,1.73,0.28
8ppn-flush-end,27,39,2.02,1.73,0.29
8ppn-flush-end,27,40,2.04,1.76,0.28
8ppn-flush-end,27,41,2.01,1.73,0.28
8ppn-flush-end,27,42,2.0,1.72,0.28
8ppn-flush-end,27,43,2.0,1.72,0.28
8ppn-flush-end,27,44,2.01,1.73,0.28
8ppn-flush-end,27,45,2.06,1.78,0.28
8ppn-flush-end,27,46,2.02,1.74,0.28
8ppn-flush-end,27,47,2.03,1.75,0.28
8ppn-flush-end,27,48,2.03,1.75,0.28
8ppn-flush-end,27,49,2.02,1.74,0.28
8ppn-flush-end,27,50,2.05,1.77,0.28
8ppn-flush-end,27,51,2.01,1.73,0.28
8ppn-flush-end,27,52,2.08,1.8,0.28
8ppn-flush-end,27,53,2.01,1.73,0.28
8ppn-flush-end,27,54,2.01,1.73,0.28
8ppn-flush-end,27,55,2.0,1.72,0.28
8ppn-flush-end,27,56,2.02,1.74,0.28
8ppn-flush-end,27,57,2.01,1.74,0.27
8ppn-flush-end,27,58,2.0,1.72,0.28
8ppn-flush-end,27,59,2.0,1.73,0.27
8ppn-flush-end,27,60,2.06,1.79,0.27
8ppn-flush-end,27,61,2.02,1.74,0.28
8ppn-flush-end,27,62,2.02,1.75,0.27
8ppn-flush-end,27,63,2.01,1.74,0.27
8ppn-flush-end,27,64,2.0,1.72,0.28
8ppn-flush-end,27,65,2.01,1.74,0.27
8ppn-flush-end,27,66,2.01,1.74,0.27
8ppn-flush-end,27,67,1.99,1.72,0.27
8ppn-flush-end,27,68,2.0,1.72,0.28
8ppn-flush-end,27,69,2.0,1.73,0.27
8ppn-flush-end,27,70,2.01,1.74,0.27
8ppn-flush-end,27,71,2.0,1.73,0.27
8ppn-flush-end,27,72,2.01,1.74,0.27
8ppn-flush-end,27,73,1.99,1.72,0.27
8ppn-flush-end,27,74,2.02,1.75,0.27
8ppn-flush-end,27,75,2.0,1.73,0.27
8ppn-flush-end,27,76,2.04,1.77,0.27
8ppn-flush-end,27,77,1.99,1.72,0.27
8ppn-flush-end,27,78,2.05,1.78,0.27
8ppn-flush-end,27,79,2.01,1.74,0.27
8ppn-flush-end,27,80,2.02,1.75,0.27
8ppn-flush-end,27,81,2.0,1.73,0.27
8ppn-flush-end,27,82,2.03,1.76,0.27
8ppn-flush-end,27,83,2.02,1.75,0.27
8ppn-flush-end,27,84,2.0,1.73,0.27
8ppn-flush-end,27,85,2.0,1.73,0.27
8ppn-flush-end,27,86,1.99,1.72,0.27
8ppn-flush-end,27,87,1.99,1.72,0.27
8ppn-flush-end,27,88,2.0,1.73,0.27
8ppn-flush-end,27,89,1.99,1.73,0.26
8ppn-flush-end,27,90,2.0,1.73,0.27
8ppn-flush-end,27,91,2.0,1.73,0.27
8ppn-flush-end,27,92,2.0,1.73,0.27
8ppn-flush-end,27,93,2.01,1.74,0.27
8ppn-flush-end,27,94,2.0,1.73,0.27
8ppn-flush-end,27,95,2.0,1.73,0.27
8ppn-flush-end,27,96,2.0,1.73,0.27
8ppn-flush-end,27,97,2.01,1.74,0.27
8ppn-flush-end,27,98,2.03,1.74,0.29
8ppn-flush-end,27,99,2.03,1.75,0.28
8ppn-flush-end,27,100,2.07,1.77,0.3
8ppn-flush-end,27,101,2.05,1.78,0.27
8ppn-flush-end,27,102,2.0,1.73,0.27
8ppn-flush-end,27,103,2.0,1.74,0.26
8ppn-flush-end,27,104,2.0,1.74,0.26
8ppn-flush-end,27,105,2.0,1.74,0.26
8ppn-flush-end,27,106,2.01,1.75,0.26
8ppn-flush-end,27,107,2.0,1.74,0.26
8ppn-flush-end,27,108,1.99,1.73,0.26
8ppn-flush-end,27,109,1.99,1.72,0.27
8ppn-flush-end,27,110,2.0,1.74,0.26
8ppn-flush-end,27,111,1.99,1.73,0.26
8ppn-flush-end,27,112,2.03,1.77,0.26
8ppn-flush-end,27,113,2.0,1.74,0.26
8ppn-flush-end,27,114,1.99,1.73,0.26
8ppn-flush-end,27,115,2.0,1.73,0.27
8ppn-flush-end,27,116,1.99,1.72,0.27
8ppn-flush-end,27,117,1.99,1.72,0.27
8ppn-flush-end,27,118,2.0,1.73,0.27
8ppn-flush-end,27,119,1.99,1.73,0.26
8ppn-flush-end,27,120,2.0,1.73,0.27
8ppn-flush-end,27,121,1.99,1.72,0.27
8ppn-flush-end,27,122,2.01,1.74,0.27
8ppn-flush-end,27,123,2.02,1.75,0.27
8ppn-flush-end,27,124,2.02,1.75,0.27
8ppn-flush-end,27,125,3.05,1.75,1.3
8ppn-flush-end,27,126,1.99,1.73,0.26
8ppn-flush-end,27,127,1.99,1.73,0.26
8ppn-flush-end,27,128,2.0,1.74,0.26
8ppn-flush-end,27,129,2.06,1.74,0.32
8ppn-flush-end,27,130,2.82,1.73,1.09
8ppn-flush-end,27,131,2.4,1.73,0.67
8ppn-flush-end,27,132,1.99,1.73,0.26
8ppn-flush-end,27,133,,,0.26
8ppn-flush-end,28,1,2.59,1.9,0.69
8ppn-flush-end,28,2,2.06,1.78,0.28
8ppn-flush-end,28,3,2.01,1.74,0.27
8ppn-flush-end,28,4,2.03,1.75,0.28
8ppn-flush-end,28,5,2.05,1.77,0.28
8ppn-flush-end,28,6,2.11,1.83,0.28
8ppn-flush-end,28,7,2.09,1.81,0.28
8ppn-flush-end,28,8,2.03,1.75,0.28
8ppn-flush-end,28,9,2.05,1.77,0.28
8ppn-flush-end,28,10,2.08,1.77,0.31
8ppn-flush-end,28,11,2.05,1.77,0.28
8ppn-flush-end,28,12,2.11,1.83,0.28
8ppn-flush-end,28,13,2.04,1.76,0.28
8ppn-flush-end,28,14,2.05,1.77,0.28
8ppn-flush-end,28,15,2.02,1.73,0.29
8ppn-flush-end,28,16,2.05,1.77,0.28
8ppn-flush-end,28,17,2.03,1.75,0.28
8ppn-flush-end,28,18,2.06,1.77,0.29
8ppn-flush-end,28,19,2.06,1.78,0.28
8ppn-flush-end,28,20,2.03,1.74,0.29
8ppn-flush-end,28,21,2.02,1.73,0.29
8ppn-flush-end,28,22,2.04,1.75,0.29
8ppn-flush-end,28,23,2.05,1.76,0.29
8ppn-flush-end,28,24,2.06,1.78,0.28
8ppn-flush-end,28,25,2.02,1.73,0.29
8ppn-flush-end,28,26,2.05,1.76,0.29
8ppn-flush-end,28,27,2.05,1.77,0.28
8ppn-flush-end,28,28,2.07,1.78,0.29
8ppn-flush-end,28,29,2.04,1.75,0.29
8ppn-flush-end,28,30,2.05,1.77,0.28
8ppn-flush-end,28,31,2.01,1.73,0.28
8ppn-flush-end,28,32,2.02,1.74,0.28
8ppn-flush-end,28,33,2.05,1.77,0.28
8ppn-flush-end,28,34,2.05,1.77,0.28
8ppn-flush-end,28,35,2.02,1.74,0.28
8ppn-flush-end,28,36,2.03,1.75,0.28
8ppn-flush-end,28,37,2.05,1.76,0.29
8ppn-flush-end,28,38,2.06,1.78,0.28
8ppn-flush-end,28,39,2.01,1.73,0.28
8ppn-flush-end,28,40,2.01,1.73,0.28
8ppn-flush-end,28,41,2.03,1.74,0.29
8ppn-flush-end,28,42,2.01,1.73,0.28
8ppn-flush-end,28,43,2.02,1.74,0.28
8ppn-flush-end,28,44,2.01,1.73,0.28
8ppn-flush-end,28,45,2.04,1.76,0.28
8ppn-flush-end,28,46,2.03,1.73,0.3
8ppn-flush-end,28,47,2.05,1.77,0.28
8ppn-flush-end,28,48,2.03,1.75,0.28
8ppn-flush-end,28,49,2.06,1.76,0.3
8ppn-flush-end,28,50,2.05,1.77,0.28
8ppn-flush-end,28,51,2.02,1.74,0.28
8ppn-flush-end,28,52,2.04,1.76,0.28
8ppn-flush-end,28,53,2.01,1.73,0.28
8ppn-flush-end,28,54,2.02,1.74,0.28
8ppn-flush-end,28,55,2.0,1.72,0.28
8ppn-flush-end,28,56,2.01,1.73,0.28
8ppn-flush-end,28,57,2.01,1.73,0.28
8ppn-flush-end,28,58,2.01,1.73,0.28
8ppn-flush-end,28,59,2.01,1.74,0.27
8ppn-flush-end,28,60,2.04,1.76,0.28
8ppn-flush-end,28,61,2.03,1.76,0.27
8ppn-flush-end,28,62,2.05,1.77,0.28
8ppn-flush-end,28,63,2.01,1.74,0.27
8ppn-flush-end,28,64,2.04,1.77,0.27
8ppn-flush-end,28,65,2.06,1.79,0.27
8ppn-flush-end,28,66,2.01,1.74,0.27
8ppn-flush-end,28,67,2.0,1.73,0.27
8ppn-flush-end,28,68,2.01,1.73,0.28
8ppn-flush-end,28,69,2.0,1.73,0.27
8ppn-flush-end,28,70,2.01,1.73,0.28
8ppn-flush-end,28,71,2.0,1.73,0.27
8ppn-flush-end,28,72,2.0,1.73,0.27
8ppn-flush-end,28,73,2.0,1.72,0.28
8ppn-flush-end,28,74,2.01,1.74,0.27
8ppn-flush-end,28,75,2.02,1.75,0.27
8ppn-flush-end,28,76,2.02,1.75,0.27
8ppn-flush-end,28,77,2.01,1.74,0.27
8ppn-flush-end,28,78,2.02,1.75,0.27
8ppn-flush-end,28,79,2.02,1.75,0.27
8ppn-flush-end,28,80,2.04,1.77,0.27
8ppn-flush-end,28,81,2.02,1.75,0.27
8ppn-flush-end,28,82,2.04,1.77,0.27
8ppn-flush-end,28,83,2.05,1.78,0.27
8ppn-flush-end,28,84,2.0,1.73,0.27
8ppn-flush-end,28,85,2.0,1.73,0.27
8ppn-flush-end,28,86,2.01,1.74,0.27
8ppn-flush-end,28,87,2.0,1.73,0.27
8ppn-flush-end,28,88,2.0,1.73,0.27
8ppn-flush-end,28,89,1.99,1.72,0.27
8ppn-flush-end,28,90,2.0,1.73,0.27
8ppn-flush-end,28,91,2.0,1.73,0.27
8ppn-flush-end,28,92,2.0,1.73,0.27
8ppn-flush-end,28,93,2.01,1.74,0.27
8ppn-flush-end,28,94,2.0,1.73,0.27
8ppn-flush-end,28,95,2.0,1.73,0.27
8ppn-flush-end,28,96,2.0,1.73,0.27
8ppn-flush-end,28,97,2.01,1.74,0.27
8ppn-flush-end,28,98,2.02,1.75,0.27
8ppn-flush-end,28,99,2.02,1.76,0.26
8ppn-flush-end,28,100,2.06,1.77,0.29
8ppn-flush-end,28,101,2.03,1.77,0.26
8ppn-flush-end,28,102,2.01,1.75,0.26
8ppn-flush-end,28,103,2.03,1.77,0.26
8ppn-flush-end,28,104,2.01,1.75,0.26
8ppn-flush-end,28,105,2.02,1.75,0.27
8ppn-flush-end,28,106,1.99,1.73,0.26
8ppn-flush-end,28,107,1.99,1.73,0.26
8ppn-flush-end,28,108,2.0,1.73,0.27
8ppn-flush-end,28,109,1.99,1.73,0.26
8ppn-flush-end,28,110,2.0,1.73,0.27
8ppn-flush-end,28,111,2.01,1.75,0.26
8ppn-flush-end,28,112,2.0,1.74,0.26
8ppn-flush-end,28,113,2.01,1.74,0.27
8ppn-flush-end,28,114,1.99,1.72,0.27
8ppn-flush-end,28,115,1.99,1.73,0.26
8ppn-flush-end,28,116,2.01,1.74,0.27
8ppn-flush-end,28,117,1.99,1.72,0.27
8ppn-flush-end,28,118,2.0,1.73,0.27
8ppn-flush-end,28,119,1.99,1.73,0.26
8ppn-flush-end,28,120,2.0,1.73,0.27
8ppn-flush-end,28,121,2.0,1.73,0.27
8ppn-flush-end,28,122,2.0,1.73,0.27
8ppn-flush-end,28,123,2.34,1.76,0.58
8ppn-flush-end,28,124,2.01,1.74,0.27
8ppn-flush-end,28,125,3.17,1.75,1.42
8ppn-flush-end,28,126,2.0,1.74,0.26
8ppn-flush-end,28,127,2.02,1.76,0.26
8ppn-flush-end,28,128,2.03,1.77,0.26
8ppn-flush-end,28,129,1.99,1.73,0.26
8ppn-flush-end,28,130,2.49,1.73,0.76
8ppn-flush-end,28,131,2.19,1.73,0.46
8ppn-flush-end,28,132,2.32,1.73,0.59
8ppn-flush-end,28,133,,,0.26
8ppn-flush-end,29,1,2.57,1.89,0.68
8ppn-flush-end,29,2,2.08,1.81,0.27
8ppn-flush-end,29,3,2.01,1.73,0.28
8ppn-flush-end,29,4,2.02,1.74,0.28
8ppn-flush-end,29,5,2.03,1.75,0.28
8ppn-flush-end,29,6,2.08,1.8,0.28
8ppn-flush-end,29,7,2.07,1.79,0.28
8ppn-flush-end,29,8,2.05,1.77,0.28
8ppn-flush-end,29,9,2.06,1.78,0.28
8ppn-flush-end,29,10,2.06,1.75,0.31
8ppn-flush-end,29,11,2.09,1.8,0.29
8ppn-flush-end,29,12,2.1,1.82,0.28
8ppn-flush-end,29,13,2.03,1.75,0.28
8ppn-flush-end,29,14,2.06,1.78,0.28
8ppn-flush-end,29,15,2.04,1.76,0.28
8ppn-flush-end,29,16,2.05,1.77,0.28
8ppn-flush-end,29,17,2.03,1.75,0.28
8ppn-flush-end,29,18,2.03,1.75,0.28
8ppn-flush-end,29,19,2.06,1.78,0.28
8ppn-flush-end,29,20,2.02,1.73,0.29
8ppn-flush-end,29,21,2.01,1.73,0.28
8ppn-flush-end,29,22,2.04,1.74,0.3
8ppn-flush-end,29,23,2.05,1.76,0.29
8ppn-flush-end,29,24,2.07,1.78,0.29
8ppn-flush-end,29,25,2.01,1.73,0.28
8ppn-flush-end,29,26,2.05,1.76,0.29
8ppn-flush-end,29,27,2.06,1.78,0.28
8ppn-flush-end,29,28,2.06,1.77,0.29
8ppn-flush-end,29,29,2.04,1.76,0.28
8ppn-flush-end,29,30,2.04,1.76,0.28
8ppn-flush-end,29,31,2.01,1.73,0.28
8ppn-flush-end,29,32,2.01,1.73,0.28
8ppn-flush-end,29,33,2.06,1.77,0.29
8ppn-flush-end,29,34,2.06,1.78,0.28
8ppn-flush-end,29,35,2.01,1.73,0.28
8ppn-flush-end,29,36,2.04,1.76,0.28
8ppn-flush-end,29,37,2.01,1.73,0.28
8ppn-flush-end,29,38,2.06,1.78,0.28
8ppn-flush-end,29,39,2.02,1.74,0.28
8ppn-flush-end,29,40,2.02,1.74,0.28
8ppn-flush-end,29,41,2.03,1.75,0.28
8ppn-flush-end,29,42,2.01,1.73,0.28
8ppn-flush-end,29,43,2.01,1.73,0.28
8ppn-flush-end,29,44,2.02,1.74,0.28
8ppn-flush-end,29,45,2.05,1.77,0.28
8ppn-flush-end,29,46,2.01,1.73,0.28
8ppn-flush-end,29,47,2.05,1.77,0.28
8ppn-flush-end,29,48,2.02,1.74,0.28
8ppn-flush-end,29,49,2.04,1.76,0.28
8ppn-flush-end,29,50,2.07,1.79,0.28
8ppn-flush-end,29,51,2.02,1.73,0.29
8ppn-flush-end,29,52,2.04,1.76,0.28
8ppn-flush-end,29,53,2.03,1.75,0.28
8ppn-flush-end,29,54,2.02,1.73,0.29
8ppn-flush-end,29,55,2.01,1.72,0.29
8ppn-flush-end,29,56,2.03,1.75,0.28
8ppn-flush-end,29,57,2.02,1.73,0.29
8ppn-flush-end,29,58,2.01,1.73,0.28
8ppn-flush-end,29,59,2.02,1.73,0.29
8ppn-flush-end,29,60,2.05,1.77,0.28
8ppn-flush-end,29,61,2.03,1.74,0.29
8ppn-flush-end,29,62,2.05,1.76,0.29
8ppn-flush-end,29,63,2.02,1.74,0.28
8ppn-flush-end,29,64,2.04,1.76,0.28
8ppn-flush-end,29,65,2.07,1.77,0.3
8ppn-flush-end,29,66,2.02,1.74,0.28
8ppn-flush-end,29,67,2.0,1.72,0.28
8ppn-flush-end,29,68,2.01,1.73,0.28
8ppn-flush-end,29,69,2.01,1.73,0.28
8ppn-flush-end,29,70,2.01,1.72,0.29
8ppn-flush-end,29,71,2.03,1.73,0.3
8ppn-flush-end,29,72,2.0,1.72,0.28
8ppn-flush-end,29,73,2.0,1.73,0.27
8ppn-flush-end,29,74,2.03,1.75,0.28
8ppn-flush-end,29,75,2.01,1.73,0.28
8ppn-flush-end,29,76,2.03,1.76,0.27
8ppn-flush-end,29,77,2.02,1.74,0.28
8ppn-flush-end,29,78,2.04,1.77,0.27
8ppn-flush-end,29,79,2.03,1.75,0.28
8ppn-flush-end,29,80,2.05,1.76,0.29
8ppn-flush-end,29,81,2.01,1.73,0.28
8ppn-flush-end,29,82,2.06,1.78,0.28
8ppn-flush-end,29,83,2.06,1.78,0.28
8ppn-flush-end,29,84,2.02,1.73,0.29
8ppn-flush-end,29,85,2.01,1.73,0.28
8ppn-flush-end,29,86,2.0,1.72,0.28
8ppn-flush-end,29,87,2.02,1.74,0.28
8ppn-flush-end,29,88,2.01,1.73,0.28
8ppn-flush-end,29,89,2.0,1.72,0.28
8ppn-flush-end,29,90,2.0,1.72,0.28
8ppn-flush-end,29,91,2.01,1.73,0.28
8ppn-flush-end,29,92,2.02,1.73,0.29
8ppn-flush-end,29,93,2.01,1.74,0.27
8ppn-flush-end,29,94,2.0,1.73,0.27
8ppn-flush-end,29,95,2.01,1.73,0.28
8ppn-flush-end,29,96,2.01,1.74,0.27
8ppn-flush-end,29,97,2.01,1.74,0.27
8ppn-flush-end,29,98,2.01,1.74,0.27
8ppn-flush-end,29,99,2.02,1.75,0.27
8ppn-flush-end,29,100,2.05,1.75,0.3
8ppn-flush-end,29,101,2.07,1.8,0.27
8ppn-flush-end,29,102,2.0,1.73,0.27
8ppn-flush-end,29,103,2.04,1.76,0.28
8ppn-flush-end,29,104,2.06,1.77,0.29
8ppn-flush-end,29,105,2.01,1.74,0.27
8ppn-flush-end,29,106,2.03,1.73,0.3
8ppn-flush-end,29,107,2.0,1.73,0.27
