Label,Earthquake id,Step id,Step total time,Non_io_time,IO time
1ppn-all-1sec,27,46,2.04,1.74,0.3
1ppn-all-1sec,27,47,2.04,1.74,0.3
1ppn-all-1sec,27,48,2.12,1.78,0.34
1ppn-all-1sec,27,49,2.16,1.8,0.36
1ppn-all-1sec,27,50,2.07,1.75,0.32
1ppn-all-1sec,27,51,2.17,1.83,0.34
1ppn-all-1sec,27,52,2.12,1.79,0.33
1ppn-all-1sec,27,53,2.11,1.74,0.37
1ppn-all-1sec,27,54,2.06,1.73,0.33
1ppn-all-1sec,27,55,2.03,1.75,0.28
1ppn-all-1sec,27,56,2.1,1.74,0.36
1ppn-all-1sec,27,57,2.01,1.73,0.28
1ppn-all-1sec,27,58,2.07,1.74,0.33
1ppn-all-1sec,27,59,2.1,1.74,0.36
1ppn-all-1sec,27,60,2.11,1.76,0.35
1ppn-all-1sec,27,61,2.09,1.75,0.34
1ppn-all-1sec,27,62,2.14,1.79,0.35
1ppn-all-1sec,27,63,2.08,1.75,0.33
1ppn-all-1sec,27,64,2.1,1.77,0.33
1ppn-all-1sec,27,65,2.09,1.74,0.35
1ppn-all-1sec,27,66,2.07,1.73,0.34
1ppn-all-1sec,27,67,2.06,1.73,0.33
1ppn-all-1sec,27,68,2.06,1.73,0.33
1ppn-all-1sec,27,69,2.07,1.73,0.34
1ppn-all-1sec,27,70,2.09,1.74,0.35
1ppn-all-1sec,27,71,2.07,1.74,0.33
1ppn-all-1sec,27,72,2.08,1.73,0.35
1ppn-all-1sec,27,73,2.08,1.75,0.33
1ppn-all-1sec,27,74,2.07,1.75,0.32
1ppn-all-1sec,27,75,2.06,1.74,0.32
1ppn-all-1sec,27,76,2.17,1.77,0.4
1ppn-all-1sec,27,77,2.16,1.75,0.41
1ppn-all-1sec,27,78,2.1,1.74,0.36
1ppn-all-1sec,27,79,2.1,1.75,0.35
1ppn-all-1sec,27,80,2.08,1.78,0.3
1ppn-all-1sec,27,81,2.13,1.81,0.32
1ppn-all-1sec,27,82,2.04,1.74,0.3
1ppn-all-1sec,27,83,2.08,1.73,0.35
1ppn-all-1sec,27,84,2.04,1.74,0.3
1ppn-all-1sec,27,85,2.02,1.73,0.29
1ppn-all-1sec,27,86,2.08,1.73,0.35
1ppn-all-1sec,27,87,2.08,1.73,0.35
1ppn-all-1sec,27,88,2.09,1.73,0.36
1ppn-all-1sec,27,89,2.07,1.73,0.34
1ppn-all-1sec,27,90,2.06,1.74,0.32
1ppn-all-1sec,27,91,2.09,1.75,0.34
1ppn-all-1sec,27,92,2.07,1.73,0.34
1ppn-all-1sec,27,93,2.1,1.74,0.36
1ppn-all-1sec,27,94,2.02,1.74,0.28
1ppn-all-1sec,27,95,2.07,1.74,0.33
1ppn-all-1sec,27,96,2.09,1.74,0.35
1ppn-all-1sec,27,97,2.09,1.76,0.33
1ppn-all-1sec,27,98,2.07,1.74,0.33
1ppn-all-1sec,27,99,2.05,1.79,0.26
1ppn-all-1sec,27,100,2.1,1.74,0.36
1ppn-all-1sec,27,101,2.09,1.75,0.34
1ppn-all-1sec,27,102,2.11,1.8,0.31
1ppn-all-1sec,27,103,2.05,1.75,0.3
1ppn-all-1sec,27,104,2.13,1.73,0.4
1ppn-all-1sec,27,105,2.12,1.81,0.31
1ppn-all-1sec,27,106,2.12,1.74,0.38
1ppn-all-1sec,27,107,2.18,1.73,0.45
1ppn-all-1sec,27,108,2.12,1.75,0.37
1ppn-all-1sec,27,109,2.07,1.73,0.34
1ppn-all-1sec,27,110,2.12,1.76,0.36
1ppn-all-1sec,27,111,2.07,1.73,0.34
1ppn-all-1sec,27,112,2.08,1.74,0.34
1ppn-all-1sec,27,113,2.09,1.74,0.35
1ppn-all-1sec,27,114,2.06,1.73,0.33
1ppn-all-1sec,27,115,2.08,1.73,0.35
1ppn-all-1sec,27,116,2.01,1.74,0.27
1ppn-all-1sec,27,117,2.01,1.74,0.27
1ppn-all-1sec,27,118,2.09,1.73,0.36
1ppn-all-1sec,27,119,2.04,1.74,0.3
1ppn-all-1sec,27,120,2.12,1.76,0.36
1ppn-all-1sec,27,121,2.07,1.74,0.33
1ppn-all-1sec,27,122,2.12,1.78,0.34
1ppn-all-1sec,27,123,2.0,1.73,0.27
1ppn-all-1sec,27,124,2.06,1.75,0.31
1ppn-all-1sec,27,125,2.25,1.81,0.44
1ppn-all-1sec,27,126,2.09,1.79,0.3
1ppn-all-1sec,27,127,2.19,1.75,0.44
1ppn-all-1sec,27,128,2.07,1.77,0.3
1ppn-all-1sec,27,129,2.04,1.74,0.3
1ppn-all-1sec,27,130,2.16,1.73,0.43
1ppn-all-1sec,27,131,2.04,1.76,0.28
1ppn-all-1sec,27,132,2.02,1.73,0.29
1ppn-all-1sec,27,133,,,0.34
1ppn-all-1sec,28,1,2.57,1.9,0.67
1ppn-all-1sec,28,2,2.04,1.76,0.28
1ppn-all-1sec,28,3,2.01,1.73,0.28
1ppn-all-1sec,28,4,2.07,1.73,0.34
1ppn-all-1sec,28,5,2.15,1.82,0.33
1ppn-all-1sec,28,6,2.2,1.87,0.33
1ppn-all-1sec,28,7,2.13,1.78,0.35
1ppn-all-1sec,28,8,2.06,1.74,0.32
1ppn-all-1sec,28,9,2.05,1.75,0.3
1ppn-all-1sec,28,10,2.08,1.75,0.33
1ppn-all-1sec,28,11,2.14,1.79,0.35
1ppn-all-1sec,28,12,2.27,1.88,0.39
1ppn-all-1sec,28,13,2.13,1.79,0.34
1ppn-all-1sec,28,14,2.08,1.73,0.35
1ppn-all-1sec,28,15,2.09,1.75,0.34
1ppn-all-1sec,28,16,2.03,1.74,0.29
1ppn-all-1sec,28,17,2.04,1.75,0.29
1ppn-all-1sec,28,18,2.15,1.78,0.37
1ppn-all-1sec,28,19,2.11,1.81,0.3
1ppn-all-1sec,28,20,2.1,1.74,0.36
1ppn-all-1sec,28,21,2.09,1.73,0.36
1ppn-all-1sec,28,22,2.14,1.78,0.36
1ppn-all-1sec,28,23,2.09,1.74,0.35
1ppn-all-1sec,28,24,2.09,1.73,0.36
1ppn-all-1sec,28,25,2.1,1.74,0.36
1ppn-all-1sec,28,26,2.15,1.79,0.36
1ppn-all-1sec,28,27,2.13,1.81,0.32
1ppn-all-1sec,28,28,2.12,1.76,0.36
1ppn-all-1sec,28,29,2.07,1.75,0.32
1ppn-all-1sec,28,30,2.15,1.76,0.39
1ppn-all-1sec,28,31,2.16,1.74,0.42
1ppn-all-1sec,28,32,2.13,1.78,0.35
1ppn-all-1sec,28,33,2.08,1.74,0.34
1ppn-all-1sec,28,34,2.1,1.74,0.36
1ppn-all-1sec,28,35,2.05,1.73,0.32
1ppn-all-1sec,28,36,2.11,1.79,0.32
1ppn-all-1sec,28,37,2.15,1.8,0.35
1ppn-all-1sec,28,38,2.11,1.75,0.36
1ppn-all-1sec,28,39,2.08,1.73,0.35
1ppn-all-1sec,28,40,2.09,1.73,0.36
1ppn-all-1sec,28,41,2.08,1.75,0.33
1ppn-all-1sec,28,42,2.08,1.74,0.34
1ppn-all-1sec,28,43,2.1,1.74,0.36
1ppn-all-1sec,28,44,2.03,1.75,0.28
1ppn-all-1sec,28,45,2.1,1.74,0.36
1ppn-all-1sec,28,46,2.06,1.73,0.33
1ppn-all-1sec,28,47,2.08,1.74,0.34
1ppn-all-1sec,28,48,2.13,1.77,0.36
1ppn-all-1sec,28,49,2.17,1.8,0.37
1ppn-all-1sec,28,50,2.04,1.76,0.28
1ppn-all-1sec,28,51,2.24,1.78,0.46
1ppn-all-1sec,28,52,2.15,1.79,0.36
1ppn-all-1sec,28,53,2.08,1.74,0.34
1ppn-all-1sec,28,54,2.09,1.73,0.36
1ppn-all-1sec,28,55,2.09,1.74,0.35
1ppn-all-1sec,28,56,2.08,1.74,0.34
1ppn-all-1sec,28,57,2.09,1.74,0.35
1ppn-all-1sec,28,58,2.09,1.75,0.34
1ppn-all-1sec,28,59,2.04,1.76,0.28
1ppn-all-1sec,28,60,2.08,1.74,0.34
1ppn-all-1sec,28,61,2.15,1.74,0.41
1ppn-all-1sec,28,62,2.16,1.81,0.35
1ppn-all-1sec,28,63,2.08,1.77,0.31
1ppn-all-1sec,28,64,2.09,1.74,0.35
1ppn-all-1sec,28,65,2.07,1.74,0.33
1ppn-all-1sec,28,66,2.1,1.74,0.36
1ppn-all-1sec,28,67,2.09,1.74,0.35
1ppn-all-1sec,28,68,2.04,1.74,0.3
1ppn-all-1sec,28,69,2.06,1.73,0.33
1ppn-all-1sec,28,70,2.08,1.73,0.35
1ppn-all-1sec,28,71,2.08,1.73,0.35
1ppn-all-1sec,28,72,2.03,1.74,0.29
1ppn-all-1sec,28,73,2.09,1.75,0.34
1ppn-all-1sec,28,74,2.07,1.74,0.33
1ppn-all-1sec,28,75,2.12,1.77,0.35
1ppn-all-1sec,28,76,2.15,1.75,0.4
1ppn-all-1sec,28,77,2.17,1.77,0.4
1ppn-all-1sec,28,78,2.09,1.74,0.35
1ppn-all-1sec,28,79,2.09,1.75,0.34
1ppn-all-1sec,28,80,2.1,1.76,0.34
1ppn-all-1sec,28,81,2.16,1.81,0.35
1ppn-all-1sec,28,82,2.04,1.74,0.3
1ppn-all-1sec,28,83,2.04,1.73,0.31
1ppn-all-1sec,28,84,2.07,1.73,0.34
1ppn-all-1sec,28,85,2.01,1.74,0.27
1ppn-all-1sec,28,86,2.08,1.73,0.35
1ppn-all-1sec,28,87,2.07,1.74,0.33
1ppn-all-1sec,28,88,2.07,1.73,0.34
1ppn-all-1sec,28,89,2.07,1.73,0.34
1ppn-all-1sec,28,90,2.08,1.73,0.35
1ppn-all-1sec,28,91,2.09,1.74,0.35
1ppn-all-1sec,28,92,2.08,1.73,0.35
1ppn-all-1sec,28,93,2.06,1.73,0.33
1ppn-all-1sec,28,94,2.08,1.74,0.34
1ppn-all-1sec,28,95,2.07,1.74,0.33
1ppn-all-1sec,28,96,2.09,1.75,0.34
1ppn-all-1sec,28,97,2.06,1.74,0.32
1ppn-all-1sec,28,98,2.06,1.75,0.31
1ppn-all-1sec,28,99,2.1,1.78,0.32
1ppn-all-1sec,28,100,2.13,1.77,0.36
1ppn-all-1sec,28,101,2.02,1.75,0.27
1ppn-all-1sec,28,102,2.07,1.76,0.31
1ppn-all-1sec,28,103,2.15,1.83,0.32
1ppn-all-1sec,28,104,2.21,1.79,0.42
1ppn-all-1sec,28,105,2.16,1.75,0.41
1ppn-all-1sec,28,106,2.17,1.73,0.44
1ppn-all-1sec,28,107,2.17,1.73,0.44
1ppn-all-1sec,28,108,2.16,1.75,0.41
1ppn-all-1sec,28,109,2.13,1.74,0.39
1ppn-all-1sec,28,110,2.06,1.74,0.32
1ppn-all-1sec,28,111,2.08,1.74,0.34
1ppn-all-1sec,28,112,2.08,1.74,0.34
1ppn-all-1sec,28,113,2.12,1.77,0.35
1ppn-all-1sec,28,114,2.06,1.73,0.33
1ppn-all-1sec,28,115,2.08,1.73,0.35
1ppn-all-1sec,28,116,2.06,1.74,0.32
1ppn-all-1sec,28,117,2.07,1.74,0.33
1ppn-all-1sec,28,118,2.08,1.74,0.34
1ppn-all-1sec,28,119,2.1,1.76,0.34
1ppn-all-1sec,28,120,2.08,1.74,0.34
1ppn-all-1sec,28,121,2.09,1.77,0.32
1ppn-all-1sec,28,122,2.02,1.74,0.28
1ppn-all-1sec,28,123,2.12,1.78,0.34
1ppn-all-1sec,28,124,2.1,1.79,0.31
1ppn-all-1sec,28,125,2.08,1.76,0.32
1ppn-all-1sec,28,126,10.05,9.66,0.39
1ppn-all-1sec,28,127,2.0,1.74,0.26
1ppn-all-1sec,28,128,2.07,1.74,0.33
1ppn-all-1sec,28,129,2.05,1.74,0.31
1ppn-all-1sec,28,130,2.07,1.73,0.34
1ppn-all-1sec,28,131,2.05,1.73,0.32
1ppn-all-1sec,28,132,2.0,1.74,0.26
1ppn-all-1sec,28,133,,,0.27
1ppn-all-1sec,29,1,2.63,1.95,0.68
1ppn-all-1sec,29,2,2.08,1.75,0.33
1ppn-all-1sec,29,3,2.05,1.74,0.31
1ppn-all-1sec,29,4,2.08,1.73,0.35
1ppn-all-1sec,29,5,2.19,1.82,0.37
1ppn-all-1sec,29,6,2.16,1.84,0.32
1ppn-all-1sec,29,7,2.12,1.78,0.34
1ppn-all-1sec,29,8,2.11,1.74,0.37
1ppn-all-1sec,29,9,2.03,1.75,0.28
1ppn-all-1sec,29,10,2.07,1.74,0.33
1ppn-all-1sec,29,11,2.16,1.8,0.36
1ppn-all-1sec,29,12,2.17,1.86,0.31
1ppn-all-1sec,29,13,2.12,1.77,0.35
1ppn-all-1sec,29,14,2.05,1.75,0.3
1ppn-all-1sec,29,15,2.08,1.74,0.34
1ppn-all-1sec,29,16,2.08,1.73,0.35
1ppn-all-1sec,29,17,2.1,1.74,0.36
1ppn-all-1sec,29,18,2.19,1.79,0.4
1ppn-all-1sec,29,19,2.17,1.8,0.37
1ppn-all-1sec,29,20,2.11,1.74,0.37
1ppn-all-1sec,29,21,2.09,1.72,0.37
1ppn-all-1sec,29,22,2.12,1.77,0.35
1ppn-all-1sec,29,23,2.04,1.74,0.3
1ppn-all-1sec,29,24,2.04,1.74,0.3
1ppn-all-1sec,29,25,2.11,1.74,0.37
1ppn-all-1sec,29,26,2.12,1.8,0.32
1ppn-all-1sec,29,27,2.17,1.81,0.36
1ppn-all-1sec,29,28,2.11,1.76,0.35
1ppn-all-1sec,29,29,2.04,1.73,0.31
1ppn-all-1sec,29,30,2.07,1.78,0.29
1ppn-all-1sec,29,31,2.12,1.74,0.38
1ppn-all-1sec,29,32,2.13,1.78,0.35
1ppn-all-1sec,29,33,2.07,1.74,0.33
1ppn-all-1sec,29,34,2.06,1.73,0.33
1ppn-all-1sec,29,35,2.01,1.73,0.28
1ppn-all-1sec,29,36,2.17,1.81,0.36
1ppn-all-1sec,29,37,2.12,1.8,0.32
1ppn-all-1sec,29,38,2.08,1.74,0.34
1ppn-all-1sec,29,39,2.08,1.73,0.35
1ppn-all-1sec,29,40,2.09,1.73,0.36
1ppn-all-1sec,29,41,2.1,1.73,0.37
1ppn-all-1sec,29,42,2.08,1.73,0.35
1ppn-all-1sec,29,43,2.09,1.74,0.35
1ppn-all-1sec,29,44,2.1,1.74,0.36
1ppn-all-1sec,29,45,2.12,1.76,0.36
1ppn-all-1sec,29,46,2.08,1.73,0.35
1ppn-all-1sec,29,47,2.1,1.75,0.35
1ppn-all-1sec,29,48,2.13,1.79,0.34
1ppn-all-1sec,29,49,2.14,1.79,0.35
1ppn-all-1sec,29,50,2.07,1.73,0.34
1ppn-all-1sec,29,51,2.18,1.77,0.41
1ppn-all-1sec,29,52,2.11,1.74,0.37
1ppn-all-1sec,29,53,2.09,1.75,0.34
1ppn-all-1sec,29,54,2.05,1.72,0.33
1ppn-all-1sec,29,55,2.03,1.73,0.3
1ppn-all-1sec,29,56,2.1,1.75,0.35
1ppn-all-1sec,29,57,2.07,1.72,0.35
1ppn-all-1sec,29,58,2.05,1.73,0.32
1ppn-all-1sec,29,59,2.09,1.74,0.35
1ppn-all-1sec,29,60,2.13,1.76,0.37
1ppn-all-1sec,29,61,2.09,1.74,0.35
1ppn-all-1sec,29,62,2.12,1.77,0.35
1ppn-all-1sec,29,63,2.08,1.74,0.34
1ppn-all-1sec,29,64,2.06,1.78,0.28
1ppn-all-1sec,29,65,2.09,1.73,0.36
1ppn-all-1sec,29,66,2.09,1.73,0.36
1ppn-all-1sec,29,67,2.08,1.73,0.35
1ppn-all-1sec,29,68,2.1,1.73,0.37
1ppn-all-1sec,29,69,2.08,1.73,0.35
1ppn-all-1sec,29,70,2.08,1.72,0.36
1ppn-all-1sec,29,71,2.04,1.74,0.3
1ppn-all-1sec,29,72,2.09,1.73,0.36
1ppn-all-1sec,29,73,2.07,1.73,0.34
1ppn-all-1sec,29,74,2.1,1.75,0.35
1ppn-all-1sec,29,75,2.0,1.73,0.27
1ppn-all-1sec,29,76,2.06,1.79,0.27
1ppn-all-1sec,29,77,2.13,1.73,0.4
1ppn-all-1sec,29,78,2.1,1.74,0.36
1ppn-all-1sec,29,79,2.11,1.75,0.36
1ppn-all-1sec,29,80,2.14,1.79,0.35
1ppn-all-1sec,29,81,2.11,1.82,0.29
1ppn-all-1sec,29,82,2.05,1.73,0.32
1ppn-all-1sec,29,83,2.06,1.73,0.33
1ppn-all-1sec,29,84,2.08,1.74,0.34
1ppn-all-1sec,29,85,2.07,1.73,0.34
1ppn-all-1sec,29,86,2.06,1.73,0.33
1ppn-all-1sec,29,87,2.08,1.74,0.34
1ppn-all-1sec,29,88,2.08,1.74,0.34
1ppn-all-1sec,29,89,2.08,1.72,0.36
1ppn-all-1sec,29,90,2.06,1.73,0.33
1ppn-all-1sec,29,91,2.04,1.75,0.29
1ppn-all-1sec,29,92,2.08,1.73,0.35
1ppn-all-1sec,29,93,2.07,1.73,0.34
1ppn-all-1sec,29,94,2.07,1.73,0.34
1ppn-all-1sec,29,95,2.07,1.74,0.33
1ppn-all-1sec,29,96,2.06,1.73,0.33
1ppn-all-1sec,29,97,2.11,1.77,0.34
1ppn-all-1sec,29,98,2.06,1.74,0.32
1ppn-all-1sec,29,99,2.13,1.79,0.34
1ppn-all-1sec,29,100,2.12,1.73,0.39
1ppn-all-1sec,29,101,2.12,1.76,0.36
1ppn-all-1sec,29,102,2.15,1.79,0.36
1ppn-all-1sec,29,103,2.14,1.81,0.33
1ppn-all-1sec,29,104,2.19,1.73,0.46
1ppn-all-1sec,29,105,2.17,1.78,0.39
1ppn-all-1sec,29,106,2.15,1.73,0.42
1ppn-all-1sec,29,107,2.11,1.74,0.37
1ppn-all-1sec,29,108,2.22,1.75,0.47
1ppn-all-1sec,29,109,2.07,1.73,0.34
1ppn-all-1sec,29,110,2.08,1.76,0.32
1ppn-all-1sec,29,111,2.12,1.73,0.39
1ppn-all-1sec,29,112,2.07,1.73,0.34
1ppn-all-1sec,29,113,2.06,1.73,0.33
1ppn-all-1sec,29,114,2.1,1.72,0.38
1ppn-all-1sec,29,115,2.06,1.73,0.33
1ppn-all-1sec,29,116,2.05,1.73,0.32
1ppn-all-1sec,29,117,2.03,1.74,0.29
1ppn-all-1sec,29,118,2.07,1.73,0.34
1ppn-all-1sec,29,119,2.01,1.74,0.27
1ppn-all-1sec,29,120,2.07,1.75,0.32
1ppn-all-1sec,29,121,2.01,1.74,0.27
1ppn-all-1sec,29,122,2.1,1.75,0.35
1ppn-all-1sec,29,123,2.02,1.73,0.29
1ppn-all-1sec,29,124,2.04,1.76,0.28
1ppn-all-1sec,29,125,2.24,1.81,0.43
1ppn-all-1sec,29,126,2.18,1.78,0.4
1ppn-all-1sec,29,127,2.2,1.77,0.43
1ppn-all-1sec,29,128,2.13,1.81,0.32
1ppn-all-1sec,29,129,2.11,1.74,0.37
1ppn-all-1sec,29,130,3.55,1.73,1.82
1ppn-all-1sec,29,131,2.8,1.73,1.07
1ppn-all-1sec,29,132,2.08,1.74,0.34
1ppn-all-1sec,29,133,,,1.14
1ppn-all-1sec,30,1,2.65,1.97,0.68
1ppn-all-1sec,30,2,2.11,1.76,0.35
1ppn-all-1sec,30,3,2.01,1.74,0.27
1ppn-all-1sec,30,4,2.11,1.73,0.38
1ppn-all-1sec,30,5,2.11,1.82,0.29
1ppn-all-1sec,30,6,2.16,1.83,0.33
1ppn-all-1sec,30,7,2.12,1.77,0.35
1ppn-all-1sec,30,8,2.11,1.74,0.37
1ppn-all-1sec,30,9,2.05,1.75,0.3
1ppn-all-1sec,30,10,2.08,1.74,0.34
1ppn-all-1sec,30,11,2.13,1.79,0.34
1ppn-all-1sec,30,12,2.17,1.84,0.33
1ppn-all-1sec,30,13,2.13,1.78,0.35
1ppn-all-1sec,30,14,2.03,1.74,0.29
1ppn-all-1sec,30,15,2.08,1.74,0.34
1ppn-all-1sec,30,16,2.09,1.73,0.36
1ppn-all-1sec,30,17,2.1,1.73,0.37
1ppn-all-1sec,30,18,2.13,1.79,0.34
1ppn-all-1sec,30,19,2.11,1.81,0.3
1ppn-all-1sec,30,20,2.1,1.74,0.36
1ppn-all-1sec,30,21,2.09,1.72,0.37
1ppn-all-1sec,30,22,2.1,1.77,0.33
1ppn-all-1sec,30,23,2.07,1.74,0.33
1ppn-all-1sec,30,24,2.04,1.75,0.29
1ppn-all-1sec,30,25,2.07,1.74,0.33
1ppn-all-1sec,30,26,2.16,1.78,0.38
1ppn-all-1sec,30,27,2.16,1.79,0.37
1ppn-all-1sec,30,28,2.1,1.78,0.32
1ppn-all-1sec,30,29,2.01,1.72,0.29
1ppn-all-1sec,30,30,2.16,1.77,0.39
1ppn-all-1sec,30,31,2.09,1.74,0.35
1ppn-all-1sec,30,32,2.24,1.76,0.48
1ppn-all-1sec,30,33,2.03,1.75,0.28
1ppn-all-1sec,30,34,2.1,1.74,0.36
1ppn-all-1sec,30,35,2.07,1.73,0.34
1ppn-all-1sec,30,36,2.15,1.79,0.36
1ppn-all-1sec,30,37,2.14,1.79,0.35
1ppn-all-1sec,30,38,2.09,1.75,0.34
1ppn-all-1sec,30,39,2.07,1.73,0.34
1ppn-all-1sec,30,40,2.07,1.74,0.33
1ppn-all-1sec,30,41,2.12,1.72,0.4
1ppn-all-1sec,30,42,2.07,1.73,0.34
1ppn-all-1sec,30,43,2.1,1.74,0.36
1ppn-all-1sec,30,44,2.06,1.74,0.32
1ppn-all-1sec,30,45,2.11,1.74,0.37
1ppn-all-1sec,30,46,2.1,1.73,0.37
1ppn-all-1sec,30,47,2.08,1.74,0.34
1ppn-all-1sec,30,48,2.11,1.78,0.33
1ppn-all-1sec,30,49,2.15,1.79,0.36
1ppn-all-1sec,30,50,2.19,1.78,0.41
1ppn-all-1sec,30,51,2.25,1.9,0.35
1ppn-all-1sec,30,52,2.24,1.79,0.45
1ppn-all-1sec,30,53,2.09,1.73,0.36
1ppn-all-1sec,30,54,2.06,1.72,0.34
1ppn-all-1sec,30,55,2.08,1.73,0.35
1ppn-all-1sec,30,56,2.03,1.74,0.29
1ppn-all-1sec,30,57,2.09,1.74,0.35
1ppn-all-1sec,30,58,2.1,1.74,0.36
1ppn-all-1sec,30,59,2.12,1.77,0.35
1ppn-all-1sec,30,60,2.08,1.75,0.33
1ppn-all-1sec,30,61,2.16,1.74,0.42
1ppn-all-1sec,30,62,2.12,1.79,0.33
1ppn-all-1sec,30,63,2.09,1.75,0.34
1ppn-all-1sec,30,64,2.08,1.76,0.32
1ppn-all-1sec,30,65,2.09,1.74,0.35
1ppn-all-1sec,30,66,2.09,1.73,0.36
1ppn-all-1sec,30,67,2.11,1.73,0.38
1ppn-all-1sec,30,68,2.06,1.74,0.32
1ppn-all-1sec,30,69,2.04,1.72,0.32
1ppn-all-1sec,30,70,2.09,1.74,0.35
1ppn-all-1sec,30,71,2.07,1.73,0.34
1ppn-all-1sec,30,72,2.1,1.75,0.35
1ppn-all-1sec,30,73,2.07,1.74,0.33
1ppn-all-1sec,30,74,2.07,1.74,0.33
1ppn-all-1sec,30,75,2.08,1.77,0.31
1ppn-all-1sec,30,76,2.03,1.75,0.28
1ppn-all-1sec,30,77,2.15,1.75,0.4
1ppn-all-1sec,30,78,2.07,1.74,0.33
1ppn-all-1sec,30,79,2.09,1.76,0.33
1ppn-all-1sec,30,80,2.09,1.77,0.32
1ppn-all-1sec,30,81,2.17,1.82,0.35
1ppn-all-1sec,30,82,2.09,1.74,0.35
1ppn-all-1sec,30,83,2.07,1.73,0.34
1ppn-all-1sec,30,84,2.07,1.74,0.33
1ppn-all-1sec,30,85,2.04,1.72,0.32
1ppn-all-1sec,30,86,2.09,1.73,0.36
1ppn-all-1sec,30,87,2.06,1.73,0.33
1ppn-all-1sec,30,88,2.04,1.74,0.3
1ppn-all-1sec,30,89,2.07,1.73,0.34
1ppn-all-1sec,30,90,2.06,1.73,0.33
1ppn-all-1sec,30,91,2.03,1.75,0.28
1ppn-all-1sec,30,92,2.08,1.73,0.35
1ppn-all-1sec,30,93,2.08,1.73,0.35
1ppn-all-1sec,30,94,2.07,1.74,0.33
1ppn-all-1sec,30,95,2.06,1.73,0.33
1ppn-all-1sec,30,96,2.04,1.73,0.31
1ppn-all-1sec,30,97,2.07,1.76,0.31
1ppn-all-1sec,30,98,2.07,1.74,0.33
1ppn-all-1sec,30,99,3.8,1.74,2.06
1ppn-all-1sec,30,100,2.07,1.77,0.3
1ppn-all-1sec,30,101,2.1,1.8,0.3
1ppn-all-1sec,30,102,2.12,1.83,0.29
1ppn-all-1sec,30,103,2.14,1.77,0.37
1ppn-all-1sec,30,104,2.13,1.75,0.38
1ppn-all-1sec,30,105,2.16,1.72,0.44
1ppn-all-1sec,30,106,2.13,1.73,0.4
1ppn-all-1sec,30,107,2.13,1.75,0.38
1ppn-all-1sec,30,108,2.06,1.73,0.33
1ppn-all-1sec,30,109,2.06,1.76,0.3
1ppn-all-1sec,30,110,2.06,1.73,0.33
1ppn-all-1sec,30,111,2.11,1.73,0.38
1ppn-all-1sec,30,112,2.08,1.75,0.33
1ppn-all-1sec,30,113,2.13,1.73,0.4
1ppn-all-1sec,30,114,2.08,1.73,0.35
1ppn-all-1sec,30,115,2.07,1.74,0.33
1ppn-all-1sec,30,116,2.05,1.73,0.32
1ppn-all-1sec,30,117,2.07,1.73,0.34
1ppn-all-1sec,30,118,2.07,1.73,0.34
1ppn-all-1sec,30,119,2.11,1.77,0.34
1ppn-all-1sec,30,120,2.0,1.74,0.26
1ppn-all-1sec,30,121,2.1,1.76,0.34
1ppn-all-1sec,30,122,2.05,1.73,0.32
1ppn-all-1sec,30,123,2.11,1.77,0.34
1ppn-all-1sec,30,124,2.08,1.82,0.26
1ppn-all-1sec,30,125,2.09,1.77,0.32
1ppn-all-1sec,30,126,2.13,1.75,0.38
1ppn-all-1sec,30,127,2.14,1.8,0.34
1ppn-all-1sec,30,128,2.12,1.72,0.4
1ppn-all-1sec,30,129,2.07,1.73,0.34
1ppn-all-1sec,30,130,2.24,1.75,0.49
1ppn-all-1sec,30,131,2.04,1.73,0.31
1ppn-all-1sec,30,132,3.77,1.72,2.05
1ppn-all-1sec,30,133,,,0.26
1ppn-all-1sec,31,1,2.83,1.97,0.86
1ppn-all-1sec,31,2,2.01,1.75,0.26
1ppn-all-1sec,31,3,2.09,1.74,0.35
1ppn-all-1sec,31,4,2.0,1.73,0.27
1ppn-all-1sec,31,5,2.14,1.81,0.33
1ppn-all-1sec,31,6,2.16,1.83,0.33
1ppn-all-1sec,31,7,2.11,1.76,0.35
1ppn-all-1sec,31,8,2.1,1.75,0.35
1ppn-all-1sec,31,9,2.13,1.75,0.38
1ppn-all-1sec,31,10,2.08,1.74,0.34
1ppn-all-1sec,31,11,2.18,1.8,0.38
1ppn-all-1sec,31,12,2.21,1.88,0.33
1ppn-all-1sec,31,13,2.12,1.78,0.34
1ppn-all-1sec,31,14,2.06,1.74,0.32
1ppn-all-1sec,31,15,2.11,1.75,0.36
1ppn-all-1sec,31,16,2.06,1.74,0.32
1ppn-all-1sec,31,17,2.09,1.75,0.34
1ppn-all-1sec,31,18,2.14,1.79,0.35
1ppn-all-1sec,31,19,2.13,1.81,0.32
1ppn-all-1sec,31,20,2.1,1.73,0.37
1ppn-all-1sec,31,21,2.09,1.74,0.35
1ppn-all-1sec,31,22,2.11,1.77,0.34
1ppn-all-1sec,31,23,2.03,1.74,0.29
1ppn-all-1sec,31,24,2.04,1.73,0.31
1ppn-all-1sec,31,25,2.06,1.73,0.33
1ppn-all-1sec,31,26,2.15,1.78,0.37
1ppn-all-1sec,31,27,2.09,1.79,0.3
1ppn-all-1sec,31,28,2.14,1.77,0.37
1ppn-all-1sec,31,29,2.1,1.74,0.36
1ppn-all-1sec,31,30,2.13,1.79,0.34
1ppn-all-1sec,31,31,2.14,1.74,0.4
