Label,Earthquake id,Step id,Step total time,Non_io_time,IO time
no-io,12,86,1.73,1.73,0
no-io,12,87,1.73,1.73,0
no-io,12,88,1.79,1.79,0
no-io,12,89,1.74,1.74,0
no-io,12,90,1.73,1.73,0
no-io,12,91,1.74,1.74,0
no-io,12,92,1.75,1.75,0
no-io,12,93,1.73,1.73,0
no-io,12,94,1.73,1.73,0
no-io,12,95,1.74,1.74,0
no-io,12,96,1.82,1.82,0
no-io,12,97,1.79,1.79,0
no-io,12,98,1.74,1.74,0
no-io,12,99,1.75,1.75,0
no-io,12,100,1.77,1.77,0
no-io,12,101,1.73,1.73,0
no-io,12,102,1.73,1.73,0
no-io,12,103,1.74,1.74,0
no-io,12,104,1.74,1.74,0
no-io,12,105,1.78,1.78,0
no-io,12,106,1.74,1.74,0
no-io,12,107,1.73,1.73,0
no-io,12,108,1.74,1.74,0
no-io,12,109,1.75,1.75,0
no-io,12,110,1.74,1.74,0
no-io,12,111,1.73,1.73,0
no-io,12,112,1.74,1.74,0
no-io,12,113,1.8,1.8,0
no-io,12,114,1.81,1.81,0
no-io,12,115,1.73,1.73,0
no-io,12,116,1.74,1.74,0
no-io,12,117,1.78,1.78,0
no-io,12,118,1.73,1.73,0
no-io,12,119,1.73,1.73,0
no-io,12,120,1.73,1.73,0
no-io,12,121,1.73,1.73,0
no-io,12,122,1.79,1.79,0
no-io,12,123,1.73,1.73,0
no-io,12,124,1.73,1.73,0
no-io,12,125,1.74,1.74,0
no-io,12,126,1.75,1.75,0
no-io,12,127,1.73,1.73,0
no-io,12,128,1.73,1.73,0
no-io,12,129,1.74,1.74,0
no-io,12,130,1.8,1.8,0
no-io,12,131,1.82,1.82,0
no-io,12,132,1.73,1.73,0
no-io,12,133,,0.0,0
no-io,13,1,2.14,2.14,0
no-io,13,2,1.89,1.89,0
no-io,13,3,1.76,1.76,0
no-io,13,4,1.78,1.78,0
no-io,13,5,1.74,1.74,0
no-io,13,6,1.8,1.8,0
no-io,13,7,1.74,1.74,0
no-io,13,8,1.82,1.82,0
no-io,13,9,1.76,1.76,0
no-io,13,10,1.74,1.74,0
no-io,13,11,1.8,1.8,0
no-io,13,12,1.8,1.8,0
no-io,13,13,1.8,1.8,0
no-io,13,14,1.75,1.75,0
no-io,13,15,1.75,1.75,0
no-io,13,16,1.75,1.75,0
no-io,13,17,1.74,1.74,0
no-io,13,18,1.8,1.8,0
no-io,13,19,1.85,1.85,0
no-io,13,20,1.84,1.84,0
no-io,13,21,1.75,1.75,0
no-io,13,22,1.74,1.74,0
no-io,13,23,1.76,1.76,0
no-io,13,24,1.75,1.75,0
no-io,13,25,1.75,1.75,0
no-io,13,26,1.74,1.74,0
no-io,13,27,1.82,1.82,0
no-io,13,28,1.8,1.8,0
no-io,13,29,1.75,1.75,0
no-io,13,30,1.75,1.75,0
no-io,13,31,1.75,1.75,0
no-io,13,32,1.75,1.75,0
no-io,13,33,1.74,1.74,0
no-io,13,34,1.75,1.75,0
no-io,13,35,1.74,1.74,0
no-io,13,36,1.8,1.8,0
no-io,13,37,1.8,1.8,0
no-io,13,38,1.81,1.81,0
no-io,13,39,1.75,1.75,0
no-io,13,40,1.77,1.77,0
no-io,13,41,1.75,1.75,0
no-io,13,42,1.74,1.74,0
no-io,13,43,1.74,1.74,0
no-io,13,44,1.74,1.74,0
no-io,13,45,1.8,1.8,0
no-io,13,46,1.75,1.75,0
no-io,13,47,1.74,1.74,0
no-io,13,48,1.8,1.8,0
no-io,13,49,1.79,1.79,0
no-io,13,50,1.79,1.79,0
no-io,13,51,1.75,1.75,0
no-io,13,52,1.74,1.74,0
no-io,13,53,1.78,1.78,0
no-io,13,54,1.76,1.76,0
no-io,13,55,1.75,1.75,0
no-io,13,56,1.74,1.74,0
no-io,13,57,1.77,1.77,0
no-io,13,58,1.74,1.74,0
no-io,13,59,1.74,1.74,0
no-io,13,60,1.74,1.74,0
no-io,13,61,1.74,1.74,0
no-io,13,62,1.81,1.81,0
no-io,13,63,1.8,1.8,0
no-io,13,64,1.76,1.76,0
no-io,13,65,1.79,1.79,0
no-io,13,66,1.75,1.75,0
no-io,13,67,1.75,1.75,0
no-io,13,68,1.74,1.74,0
no-io,13,69,1.74,1.74,0
no-io,13,70,1.77,1.77,0
no-io,13,71,1.78,1.78,0
no-io,13,72,1.75,1.75,0
no-io,13,73,1.74,1.74,0
no-io,13,74,1.76,1.76,0
no-io,13,75,1.74,1.74,0
no-io,13,76,1.74,1.74,0
no-io,13,77,1.74,1.74,0
no-io,13,78,1.78,1.78,0
no-io,13,79,1.8,1.8,0
no-io,13,80,1.79,1.79,0
no-io,13,81,1.75,1.75,0
no-io,13,82,1.79,1.79,0
no-io,13,83,1.75,1.75,0
no-io,13,84,1.75,1.75,0
no-io,13,85,1.74,1.74,0
no-io,13,86,1.74,1.74,0
no-io,13,87,1.76,1.76,0
no-io,13,88,1.77,1.77,0
no-io,13,89,1.75,1.75,0
no-io,13,90,1.74,1.74,0
no-io,13,91,1.76,1.76,0
no-io,13,92,1.74,1.74,0
no-io,13,93,1.74,1.74,0
no-io,13,94,1.74,1.74,0
no-io,13,95,1.78,1.78,0
no-io,13,96,1.8,1.8,0
no-io,13,97,1.81,1.81,0
no-io,13,98,1.75,1.75,0
no-io,13,99,1.79,1.79,0
no-io,13,100,1.76,1.76,0
no-io,13,101,1.75,1.75,0
no-io,13,102,1.74,1.74,0
no-io,13,103,1.75,1.75,0
no-io,13,104,1.75,1.75,0
no-io,13,105,1.79,1.79,0
no-io,13,106,1.75,1.75,0
no-io,13,107,1.74,1.74,0
no-io,13,108,1.77,1.77,0
no-io,13,109,1.74,1.74,0
no-io,13,110,1.74,1.74,0
no-io,13,111,1.74,1.74,0
no-io,13,112,1.77,1.77,0
no-io,13,113,1.8,1.8,0
no-io,13,114,1.81,1.81,0
no-io,13,115,1.75,1.75,0
no-io,13,116,1.79,1.79,0
no-io,13,117,1.75,1.75,0
no-io,13,118,1.75,1.75,0
no-io,13,119,1.74,1.74,0
no-io,13,120,1.74,1.74,0
no-io,13,121,1.75,1.75,0
no-io,13,122,1.78,1.78,0
no-io,13,123,1.75,1.75,0
no-io,13,124,1.74,1.74,0
no-io,13,125,1.77,1.77,0
no-io,13,126,1.74,1.74,0
no-io,13,127,1.74,1.74,0
no-io,13,128,1.74,1.74,0
no-io,13,129,1.78,1.78,0
no-io,13,130,1.8,1.8,0
no-io,13,131,1.81,1.81,0
no-io,13,132,1.76,1.76,0
no-io,13,133,,0.0,0
no-io,14,1,1.87,1.87,0
no-io,14,2,1.76,1.76,0
no-io,14,3,1.74,1.74,0
no-io,14,4,1.77,1.77,0
no-io,14,5,1.74,1.74,0
no-io,14,6,1.74,1.74,0
no-io,14,7,1.87,1.87,0
no-io,14,8,1.79,1.79,0
no-io,14,9,1.75,1.75,0
no-io,14,10,1.74,1.74,0
no-io,14,11,1.74,1.74,0
no-io,14,12,1.86,1.86,0
no-io,14,13,1.76,1.76,0
no-io,14,14,1.73,1.73,0
no-io,14,15,1.74,1.74,0
no-io,14,16,1.75,1.75,0
no-io,14,17,1.73,1.73,0
no-io,14,18,1.79,1.79,0
no-io,14,19,1.92,1.92,0
no-io,14,20,1.77,1.77,0
no-io,14,21,1.75,1.75,0
no-io,14,22,1.73,1.73,0
no-io,14,23,1.74,1.74,0
no-io,14,24,1.74,1.74,0
no-io,14,25,1.74,1.74,0
no-io,14,26,1.75,1.75,0
no-io,14,27,1.88,1.88,0
no-io,14,28,1.76,1.76,0
no-io,14,29,1.73,1.73,0
no-io,14,30,1.74,1.74,0
no-io,14,31,1.74,1.74,0
no-io,14,32,1.75,1.75,0
no-io,14,33,1.73,1.73,0
no-io,14,34,1.73,1.73,0
no-io,14,35,1.75,1.75,0
no-io,14,36,1.79,1.79,0
no-io,14,37,1.88,1.88,0
no-io,14,38,1.74,1.74,0
no-io,14,39,1.73,1.73,0
no-io,14,40,1.75,1.75,0
no-io,14,41,1.74,1.74,0
no-io,14,42,1.74,1.74,0
no-io,14,43,1.74,1.74,0
no-io,14,44,1.8,1.8,0
no-io,14,45,1.76,1.76,0
no-io,14,46,1.73,1.73,0
no-io,14,47,1.73,1.73,0
no-io,14,48,1.77,1.77,0
no-io,14,49,1.84,1.84,0
no-io,14,50,1.74,1.74,0
no-io,14,51,1.74,1.74,0
no-io,14,52,1.75,1.75,0
no-io,14,53,1.78,1.78,0
no-io,14,54,1.74,1.74,0
no-io,14,55,1.74,1.74,0
no-io,14,56,1.73,1.73,0
no-io,14,57,1.75,1.75,0
no-io,14,58,1.74,1.74,0
no-io,14,59,1.73,1.73,0
no-io,14,60,1.73,1.73,0
no-io,14,61,1.77,1.77,0
no-io,14,62,1.77,1.77,0
no-io,14,63,1.85,1.85,0
no-io,14,64,1.74,1.74,0
no-io,14,65,1.76,1.76,0
no-io,14,66,1.74,1.74,0
no-io,14,67,1.73,1.73,0
no-io,14,68,1.74,1.74,0
no-io,14,69,1.74,1.74,0
no-io,14,70,1.81,1.81,0
no-io,14,71,1.74,1.74,0
no-io,14,72,1.74,1.74,0
no-io,14,73,1.74,1.74,0
no-io,14,74,1.75,1.75,0
no-io,14,75,1.74,1.74,0
no-io,14,76,1.73,1.73,0
no-io,14,77,1.73,1.73,0
no-io,14,78,1.76,1.76,0
no-io,14,79,1.87,1.87,0
no-io,14,80,1.74,1.74,0
no-io,14,81,1.74,1.74,0
no-io,14,82,1.75,1.75,0
no-io,14,83,1.75,1.75,0
no-io,14,84,1.73,1.73,0
no-io,14,85,1.73,1.73,0
no-io,14,86,1.74,1.74,0
no-io,14,87,1.81,1.81,0
no-io,14,88,1.74,1.74,0
no-io,14,89,1.73,1.73,0
no-io,14,90,1.74,1.74,0
no-io,14,91,1.76,1.76,0
no-io,14,92,1.73,1.73,0
no-io,14,93,1.73,1.73,0
no-io,14,94,1.73,1.73,0
no-io,14,95,1.77,1.77,0
no-io,14,96,1.87,1.87,0
no-io,14,97,1.74,1.74,0
no-io,14,98,1.74,1.74,0
no-io,14,99,1.74,1.74,0
no-io,14,100,1.75,1.75,0
no-io,14,101,1.74,1.74,0
no-io,14,102,1.73,1.73,0
no-io,14,103,1.73,1.73,0
no-io,14,104,1.8,1.8,0
no-io,14,105,1.75,1.75,0
no-io,14,106,1.74,1.74,0
no-io,14,107,1.74,1.74,0
no-io,14,108,1.75,1.75,0
no-io,14,109,1.73,1.73,0
no-io,14,110,1.74,1.74,0
no-io,14,111,1.74,1.74,0
no-io,14,112,1.74,1.74,0
no-io,14,113,1.9,1.9,0
no-io,14,114,1.75,1.75,0
no-io,14,115,1.74,1.74,0
no-io,14,116,1.74,1.74,0
no-io,14,117,1.75,1.75,0
no-io,14,118,1.74,1.74,0
no-io,14,119,1.73,1.73,0
no-io,14,120,1.73,1.73,0
no-io,14,121,1.78,1.78,0
no-io,14,122,1.76,1.76,0
no-io,14,123,1.73,1.73,0
no-io,14,124,1.74,1.74,0
no-io,14,125,1.75,1.75,0
no-io,14,126,1.74,1.74,0
no-io,14,127,1.73,1.73,0
no-io,14,128,1.73,1.73,0
no-io,14,129,1.74,1.74,0
no-io,14,130,1.9,1.9,0
no-io,14,131,1.75,1.75,0
no-io,14,132,1.74,1.74,0
no-io,14,133,,0.0,0
no-io,15,1,1.76,1.76,0
no-io,15,2,1.74,1.74,0
no-io,15,3,1.75,1.75,0
no-io,15,4,1.76,1.76,0
no-io,15,5,1.74,1.74,0
no-io,15,6,1.87,1.87,0
no-io,15,7,1.76,1.76,0
no-io,15,8,1.77,1.77,0
no-io,15,9,1.75,1.75,0
no-io,15,10,1.74,1.74,0
no-io,15,11,1.73,1.73,0
no-io,15,12,1.88,1.88,0
no-io,15,13,1.73,1.73,0
no-io,15,14,1.73,1.73,0
no-io,15,15,1.75,1.75,0
no-io,15,16,1.74,1.74,0
no-io,15,17,1.75,1.75,0
no-io,15,18,1.92,1.92,0
no-io,15,19,1.77,1.77,0
no-io,15,20,1.8,1.8,0
no-io,15,21,1.73,1.73,0
no-io,15,22,1.73,1.73,0
no-io,15,23,1.73,1.73,0
no-io,15,24,1.73,1.73,0
no-io,15,25,1.76,1.76,0
no-io,15,26,1.78,1.78,0
no-io,15,27,1.85,1.85,0
no-io,15,28,1.73,1.73,0
no-io,15,29,1.74,1.74,0
no-io,15,30,1.73,1.73,0
no-io,15,31,1.74,1.74,0
no-io,15,32,1.75,1.75,0
no-io,15,33,1.73,1.73,0
no-io,15,34,1.73,1.73,0
no-io,15,35,1.8,1.8,0
no-io,15,36,1.86,1.86,0
no-io,15,37,1.75,1.75,0
no-io,15,38,1.73,1.73,0
no-io,15,39,1.76,1.76,0
no-io,15,40,1.72,1.72,0
no-io,15,41,1.75,1.75,0
no-io,15,42,1.74,1.74,0
no-io,15,43,1.78,1.78,0
no-io,15,44,1.78,1.78,0
no-io,15,45,1.73,1.73,0
no-io,15,46,1.72,1.72,0
no-io,15,47,1.73,1.73,0
no-io,15,48,1.88,1.88,0
no-io,15,49,1.74,1.74,0
no-io,15,50,1.74,1.74,0
no-io,15,51,1.73,1.73,0
no-io,15,52,1.79,1.79,0
no-io,15,53,1.74,1.74,0
no-io,15,54,1.74,1.74,0
no-io,15,55,1.73,1.73,0
no-io,15,56,1.77,1.77,0
no-io,15,57,1.73,1.73,0
no-io,15,58,1.74,1.74,0
no-io,15,59,1.73,1.73,0
no-io,15,60,1.75,1.75,0
no-io,15,61,1.8,1.8,0
no-io,15,62,1.86,1.86,0
no-io,15,63,1.72,1.72,0
no-io,15,64,1.73,1.73,0
no-io,15,65,1.77,1.77,0
no-io,15,66,1.73,1.73,0
no-io,15,67,1.74,1.74,0
no-io,15,68,1.74,1.74,0
no-io,15,69,1.79,1.79,0
no-io,15,70,1.76,1.76,0
no-io,15,71,1.73,1.73,0
no-io,15,72,1.73,1.73,0
no-io,15,73,1.76,1.76,0
no-io,15,74,1.74,1.74,0
no-io,15,75,1.73,1.73,0
no-io,15,76,1.73,1.73,0
no-io,15,77,1.74,1.74,0
no-io,15,78,1.88,1.88,0
no-io,15,79,1.74,1.74,0
no-io,15,80,1.73,1.73,0
no-io,15,81,1.73,1.73,0
no-io,15,82,1.78,1.78,0
no-io,15,83,1.74,1.74,0
no-io,15,84,1.73,1.73,0
no-io,15,85,1.73,1.73,0
no-io,15,86,1.8,1.8,0
no-io,15,87,1.77,1.77,0
no-io,15,88,1.73,1.73,0
no-io,15,89,1.73,1.73,0
no-io,15,90,1.74,1.74,0
no-io,15,91,1.77,1.77,0
no-io,15,92,1.74,1.74,0
no-io,15,93,1.74,1.74,0
no-io,15,94,1.74,1.74,0
no-io,15,95,1.85,1.85,0
no-io,15,96,1.77,1.77,0
no-io,15,97,1.73,1.73,0
no-io,15,98,1.73,1.73,0
no-io,15,99,1.78,1.78,0
no-io,15,100,1.73,1.73,0
no-io,15,101,1.74,1.74,0
no-io,15,102,1.73,1.73,0
no-io,15,103,1.79,1.79,0
no-io,15,104,1.78,1.78,0
no-io,15,105,1.73,1.73,0
no-io,15,106,1.75,1.75,0
no-io,15,107,1.73,1.73,0
no-io,15,108,1.77,1.77,0
no-io,15,109,1.74,1.74,0
no-io,15,110,1.73,1.73,0
no-io,15,111,1.74,1.74,0
no-io,15,112,1.81,1.81,0
no-io,15,113,1.82,1.82,0
no-io,15,114,1.73,1.73,0
no-io,15,115,1.73,1.73,0
no-io,15,116,1.77,1.77,0
no-io,15,117,1.73,1.73,0
no-io,15,118,1.74,1.74,0
no-io,15,119,1.73,1.73,0
no-io,15,120,1.75,1.75,0
no-io,15,121,1.8,1.8,0
no-io,15,122,1.73,1.73,0
no-io,15,123,1.73,1.73,0
no-io,15,124,1.73,1.73,0
no-io,15,125,1.76,1.76,0
no-io,15,126,1.73,1.73,0
no-io,15,127,1.73,1.73,0
no-io,15,128,1.74,1.74,0
no-io,15,129,1.78,1.78,0
no-io,15,130,1.85,1.85,0
no-io,15,131,1.73,1.73,0
no-io,15,132,1.73,1.73,0
no-io,15,133,,0.0,0
no-io,16,1,1.83,1.83,0
no-io,16,2,1.83,1.83,0
no-io,16,3,1.78,1.78,0
no-io,16,4,1.79,1.79,0
no-io,16,5,1.74,1.74,0
no-io,16,6,1.73,1.73,0
no-io,16,7,1.81,1.81,0
no-io,16,8,1.79,1.79,0
no-io,16,9,1.74,1.74,0
no-io,16,10,1.75,1.75,0
no-io,16,11,1.78,1.78,0
no-io,16,12,1.81,1.81,0
no-io,16,13,1.73,1.73,0
no-io,16,14,1.77,1.77,0
no-io,16,15,1.74,1.74,0
no-io,16,16,1.75,1.75,0
no-io,16,17,1.73,1.73,0
no-io,16,18,1.76,1.76,0
no-io,16,19,1.83,1.83,0
no-io,16,20,1.87,1.87,0
no-io,16,21,1.75,1.75,0
no-io,16,22,1.73,1.73,0
no-io,16,23,1.74,1.74,0
no-io,16,24,1.75,1.75,0
no-io,16,25,1.74,1.74,0
no-io,16,26,1.75,1.75,0
no-io,16,27,1.81,1.81,0
no-io,16,28,1.75,1.75,0
no-io,16,29,1.77,1.77,0
no-io,16,30,1.73,1.73,0
no-io,16,31,1.74,1.74,0
no-io,16,32,1.77,1.77,0
no-io,16,33,1.73,1.73,0
no-io,16,34,1.73,1.73,0
no-io,16,35,1.74,1.74,0
no-io,16,36,1.73,1.73,0
no-io,16,37,1.82,1.82,0
no-io,16,38,1.82,1.82,0
no-io,16,39,1.73,1.73,0
no-io,16,40,1.74,1.74,0
no-io,16,41,1.76,1.76,0
no-io,16,42,1.74,1.74,0
no-io,16,43,1.73,1.73,0
no-io,16,44,1.74,1.74,0
no-io,16,45,1.74,1.74,0
no-io,16,46,1.79,1.79,0
no-io,16,47,1.74,1.74,0
no-io,16,48,1.74,1.74,0
no-io,16,49,1.8,1.8,0
no-io,16,50,1.79,1.79,0
no-io,16,51,1.76,1.76,0
no-io,16,52,1.74,1.74,0
no-io,16,53,1.73,1.73,0
no-io,16,54,1.78,1.78,0
no-io,16,55,1.75,1.75,0
no-io,16,56,1.74,1.74,0
no-io,16,57,1.74,1.74,0
no-io,16,58,1.76,1.76,0
no-io,16,59,1.73,1.73,0
no-io,16,60,1.73,1.73,0
no-io,16,61,1.73,1.73,0
no-io,16,62,1.73,1.73,0
no-io,16,63,1.81,1.81,0
no-io,16,64,1.77,1.77,0
no-io,16,65,1.74,1.74,0
no-io,16,66,1.79,1.79,0
no-io,16,67,1.73,1.73,0
no-io,16,68,1.73,1.73,0
no-io,16,69,1.74,1.74,0
no-io,16,70,1.74,1.74,0
no-io,16,71,1.79,1.79,0
no-io,16,72,1.75,1.75,0
no-io,16,73,1.74,1.74,0
no-io,16,74,1.74,1.74,0
no-io,16,75,1.77,1.77,0
no-io,16,76,1.73,1.73,0
no-io,16,77,1.73,1.73,0
no-io,16,78,1.73,1.73,0
no-io,16,79,1.79,1.79,0
no-io,16,80,1.81,1.81,0
no-io,16,81,1.74,1.74,0
no-io,16,82,1.73,1.73,0
no-io,16,83,1.78,1.78,0
no-io,16,84,1.74,1.74,0
no-io,16,85,1.73,1.73,0
no-io,16,86,1.73,1.73,0
no-io,16,87,1.73,1.73,0
no-io,16,88,1.77,1.77,0
no-io,16,89,1.76,1.76,0
no-io,16,90,1.74,1.74,0
no-io,16,91,1.74,1.74,0
no-io,16,92,1.77,1.77,0
no-io,16,93,1.74,1.74,0
no-io,16,94,1.73,1.73,0
no-io,16,95,1.73,1.73,0
no-io,16,96,1.79,1.79,0
no-io,16,97,1.78,1.78,0
no-io,16,98,1.77,1.77,0
no-io,16,99,1.74,1.74,0
no-io,16,100,1.77,1.77,0
no-io,16,101,1.74,1.74,0
no-io,16,102,1.73,1.73,0
no-io,16,103,1.73,1.73,0
no-io,16,104,1.73,1.73,0
no-io,16,105,1.74,1.74,0
no-io,16,106,1.79,1.79,0
no-io,16,107,1.74,1.74,0
no-io,16,108,1.74,1.74,0
no-io,16,109,1.77,1.77,0
no-io,16,110,1.74,1.74,0
no-io,16,111,1.73,1.73,0
no-io,16,112,1.73,1.73,0
no-io,16,113,1.79,1.79,0
no-io,16,114,1.78,1.78,0
no-io,16,115,1.78,1.78,0
no-io,16,116,1.73,1.73,0
no-io,16,117,1.78,1.78,0
no-io,16,118,1.75,1.75,0
no-io,16,119,1.73,1.73,0
no-io,16,120,1.73,1.73,0
no-io,16,121,1.74,1.74,0
no-io,16,122,1.73,1.73,0
no-io,16,123,1.79,1.79,0
no-io,16,124,1.74,1.74,0
no-io,16,125,1.73,1.73,0
no-io,16,126,1.77,1.77,0
no-io,16,127,1.74,1.74,0
no-io,16,128,1.73,1.73,0
no-io,16,129,1.73,1.73,0
no-io,16,130,1.74,1.74,0
no-io,16,131,1.82,1.82,0
no-io,16,132,1.79,1.79,0
no-io,16,133,,0.0,0
no-io,17,1,1.77,1.77,0
no-io,17,2,1.77,1.77,0
no-io,17,3,1.77,1.77,0
no-io,17,4,1.75,1.75,0
no-io,17,5,1.74,1.74,0
no-io,17,6,1.86,1.86,0
no-io,17,7,1.77,1.77,0
no-io,17,8,1.76,1.76,0
no-io,17,9,1.74,1.74,0
no-io,17,10,1.75,1.75,0
no-io,17,11,1.76,1.76,0
no-io,17,12,1.82,1.82,0
no-io,17,13,1.74,1.74,0
no-io,17,14,1.74,1.74,0
no-io,17,15,1.73,1.73,0
no-io,17,16,1.73,1.73,0
no-io,17,17,1.75,1.75,0
no-io,17,18,1.89,1.89,0
no-io,17,19,1.79,1.79,0
no-io,17,20,1.75,1.75,0
no-io,17,21,1.73,1.73,0
no-io,17,22,1.73,1.73,0
no-io,17,23,1.73,1.73,0
no-io,17,24,1.73,1.73,0
no-io,17,25,1.73,1.73,0
no-io,17,26,1.79,1.79,0
no-io,17,27,1.83,1.83,0
no-io,17,28,1.75,1.75,0
no-io,17,29,1.73,1.73,0
no-io,17,30,1.73,1.73,0
no-io,17,31,1.74,1.74,0
no-io,17,32,1.73,1.73,0
no-io,17,33,1.73,1.73,0
no-io,17,34,1.73,1.73,0
no-io,17,35,1.78,1.78,0
no-io,17,36,1.84,1.84,0
no-io,17,37,1.76,1.76,0
no-io,17,38,1.74,1.74,0
no-io,17,39,1.73,1.73,0
no-io,17,40,1.74,1.74,0
no-io,17,41,1.75,1.75,0
no-io,17,42,1.73,1.73,0
no-io,17,43,1.77,1.77,0
no-io,17,44,1.77,1.77,0
no-io,17,45,1.75,1.75,0
no-io,17,46,1.73,1.73,0
no-io,17,47,1.72,1.72,0
no-io,17,48,1.85,1.85,0
no-io,17,49,1.75,1.75,0
no-io,17,50,1.74,1.74,0
no-io,17,51,1.73,1.73,0
no-io,17,52,1.76,1.76,0
no-io,17,53,1.75,1.75,0
no-io,17,54,1.73,1.73,0
no-io,17,55,1.73,1.73,0
no-io,17,56,1.73,1.73,0
no-io,17,57,1.74,1.74,0
no-io,17,58,1.74,1.74,0
no-io,17,59,1.73,1.73,0
no-io,17,60,1.73,1.73,0
no-io,17,61,1.78,1.78,0
no-io,17,62,1.85,1.85,0
no-io,17,63,1.75,1.75,0
no-io,17,64,1.73,1.73,0
no-io,17,65,1.75,1.75,0
no-io,17,66,1.73,1.73,0
no-io,17,67,1.73,1.73,0
no-io,17,68,1.73,1.73,0
no-io,17,69,1.78,1.78,0
no-io,17,70,1.75,1.75,0
no-io,17,71,1.74,1.74,0
no-io,17,72,1.73,1.73,0
no-io,17,73,1.73,1.73,0
no-io,17,74,1.74,1.74,0
no-io,17,75,1.73,1.73,0
no-io,17,76,1.73,1.73,0
no-io,17,77,1.73,1.73,0
no-io,17,78,1.83,1.83,0
no-io,17,79,1.78,1.78,0
no-io,17,80,1.75,1.75,0
no-io,17,81,1.73,1.73,0
no-io,17,82,1.75,1.75,0
no-io,17,83,1.74,1.74,0
no-io,17,84,1.73,1.73,0
no-io,17,85,1.72,1.72,0
no-io,17,86,1.76,1.76,0
no-io,17,87,1.77,1.77,0
no-io,17,88,1.74,1.74,0
no-io,17,89,1.73,1.73,0
no-io,17,90,1.73,1.73,0
no-io,17,91,1.74,1.74,0
no-io,17,92,1.73,1.73,0
no-io,17,93,1.73,1.73,0
no-io,17,94,1.73,1.73,0
no-io,17,95,1.79,1.79,0
no-io,17,96,1.84,1.84,0
no-io,17,97,1.75,1.75,0
no-io,17,98,1.73,1.73,0
no-io,17,99,1.75,1.75,0
no-io,17,100,1.73,1.73,0
no-io,17,101,1.73,1.73,0
no-io,17,102,1.73,1.73,0
no-io,17,103,1.74,1.74,0
no-io,17,104,1.79,1.79,0
no-io,17,105,1.74,1.74,0
no-io,17,106,1.73,1.73,0
no-io,17,107,1.73,1.73,0
no-io,17,108,1.73,1.73,0
no-io,17,109,1.74,1.74,0
no-io,17,110,1.73,1.73,0
no-io,17,111,1.73,1.73,0
no-io,17,112,1.76,1.76,0
no-io,17,113,1.85,1.85,0
no-io,17,114,1.76,1.76,0
no-io,17,115,1.73,1.73,0
no-io,17,116,1.74,1.74,0
no-io,17,117,1.74,1.74,0
no-io,17,118,1.73,1.73,0
no-io,17,119,1.73,1.73,0
no-io,17,120,1.73,1.73,0
no-io,17,121,1.8,1.8,0
no-io,17,122,1.74,1.74,0
no-io,17,123,1.73,1.73,0
no-io,17,124,1.73,1.73,0
no-io,17,125,1.73,1.73,0
no-io,17,126,1.74,1.74,0
no-io,17,127,1.73,1.73,0
no-io,17,128,1.73,1.73,0
no-io,17,129,1.75,1.75,0
no-io,17,130,1.86,1.86,0
no-io,17,131,1.76,1.76,0
no-io,17,132,1.73,1.73,0
no-io,17,133,,0.0,0
no-io,18,1,1.86,1.86,0
no-io,18,2,1.75,1.75,0
no-io,18,3,1.78,1.78,0
no-io,18,4,1.73,1.73,0
no-io,18,5,1.74,1.74,0
no-io,18,6,1.78,1.78,0
no-io,18,7,1.8,1.8,0
no-io,18,8,1.75,1.75,0
no-io,18,9,1.75,1.75,0
no-io,18,10,1.76,1.76,0
no-io,18,11,1.78,1.78,0
no-io,18,12,1.74,1.74,0
no-io,18,13,1.8,1.8,0
no-io,18,14,1.73,1.73,0
no-io,18,15,1.73,1.73,0
no-io,18,16,1.74,1.74,0
no-io,18,17,1.74,1.74,0
no-io,18,18,1.8,1.8,0
no-io,18,19,1.86,1.86,0
no-io,18,20,1.76,1.76,0
no-io,18,21,1.73,1.73,0
no-io,18,22,1.73,1.73,0
no-io,18,23,1.74,1.74,0
no-io,18,24,1.73,1.73,0
no-io,18,25,1.74,1.74,0
no-io,18,26,1.78,1.78,0
no-io,18,27,1.75,1.75,0
no-io,18,28,1.81,1.81,0
no-io,18,29,1.73,1.73,0
no-io,18,30,1.73,1.73,0
no-io,18,31,1.75,1.75,0
no-io,18,32,1.74,1.74,0
no-io,18,33,1.73,1.73,0
no-io,18,34,1.73,1.73,0
no-io,18,35,1.72,1.72,0
no-io,18,36,1.81,1.81,0
no-io,18,37,1.81,1.81,0
no-io,18,38,1.74,1.74,0
no-io,18,39,1.73,1.73,0
no-io,18,40,1.75,1.75,0
no-io,18,41,1.73,1.73,0
no-io,18,42,1.72,1.72,0
no-io,18,43,1.74,1.74,0
no-io,18,44,1.74,1.74,0
no-io,18,45,1.8,1.8,0
no-io,18,46,1.73,1.73,0
no-io,18,47,1.73,1.73,0
no-io,18,48,1.78,1.78,0
no-io,18,49,1.8,1.8,0
no-io,18,50,1.75,1.75,0
no-io,18,51,1.74,1.74,0
no-io,18,52,1.72,1.72,0
no-io,18,53,1.78,1.78,0
no-io,18,54,1.73,1.73,0
no-io,18,55,1.73,1.73,0
no-io,18,56,1.74,1.74,0
no-io,18,57,1.76,1.76,0
no-io,18,58,1.73,1.73,0
no-io,18,59,1.73,1.73,0
no-io,18,60,1.73,1.73,0
no-io,18,61,1.73,1.73,0
no-io,18,62,1.8,1.8,0
no-io,18,63,1.8,1.8,0
no-io,18,64,1.73,1.73,0
